track_id,display_name,delta,track_type,ref_val,alt_val,abs_delta,rank
exon,exon,-0.564453125,BED,0.8671875,0.302734375,0.564453125,1
ORF,ORF,-0.537109375,BED,0.828125,0.291015625,0.537109375,2
intron,intron,0.45703125,BED,0.18359375,0.640625,0.45703125,3
always_on_exon,Always-on exon,-0.4375,BED,0.68359375,0.24609375,0.4375,4
CNhs11943_M,breast carcinoma cell line | CAGE,0.171875,BigWig,0.625,0.796875,0.171875,5
CNhs12838_M,merkel cell carcinoma cell line | CAGE,0.16796875,BigWig,0.61328125,0.78125,0.16796875,6
CNhs10884_M,Small Airway Epithelial Cells | CAGE,0.1640625,BigWig,0.6484375,0.8125,0.1640625,7
CNhs14245_M,"lung adenocarcinoma, papillary cell line | CAGE",0.1484375,BigWig,0.68359375,0.83203125,0.1484375,9
CNhs10632_M,"testis, adult, pool1 | CAGE",0.1484375,BigWig,0.671875,0.8203125,0.1484375,10
protein_coding_gene,Protein-coding gene,-0.15625,BED,0.828125,0.671875,0.15625,8
CNhs14244_M,carcinoid cell line | CAGE,0.14453125,BigWig,0.55078125,0.6953125,0.14453125,11
CNhs11944_M,mixed mullerian tumor cell line | CAGE,0.14453125,BigWig,0.5625,0.70703125,0.14453125,12
GTEX-1I4MK-0002-SM-EZ6M9.1,blood | RNA-seq,-0.14453125,BigWig,0.98046875,0.8359375,0.14453125,13
CNhs11824_M,glassy cell carcinoma cell line | CAGE,0.1328125,BigWig,0.65234375,0.78515625,0.1328125,14
CNhs10616_M,"bladder, adult, pool1 | CAGE",0.1328125,BigWig,0.60546875,0.73828125,0.1328125,15
CNhs13809_M,medial temporal gyrus - adult | CAGE,0.1328125,BigWig,0.6015625,0.734375,0.1328125,16
CNhs12851_M,"seminal vesicle, adult | CAGE",0.1328125,BigWig,0.69921875,0.83203125,0.1328125,17
splice_acceptor,splice acceptor,0.1298828125,BED,0.111328125,0.2412109375,0.1298828125,18
CNhs10866_M,Fibroblast - Gingival | CAGE,0.12890625,BigWig,0.5234375,0.65234375,0.12890625,19
CNhs10627_M,"placenta, adult, pool1 | CAGE",0.12890625,BigWig,0.625,0.75390625,0.12890625,20
CNhs13477_M,"Hep-2 cells treated with Streptococci strain 5448, biol",0.125,BigWig,0.58984375,0.71484375,0.125,21
CNhs12362_M,testicular germ cell embryonal carcinoma cell line | CA,0.125,BigWig,0.58984375,0.71484375,0.125,22
CNhs11762_P,"eye, fetal | CAGE",-0.125,BigWig,0.62890625,0.50390625,0.125,23
ENCSR221ZRM,trophoblast | Histone ChIP-seq | H3K27me3,0.12109375,BigWig,0.66796875,0.7890625,0.12109375,24
CNhs11892_M,Wilms' tumor cell line | CAGE,0.12109375,BigWig,0.58203125,0.703125,0.12109375,25
CNhs11869_M,somatostatinoma cell line | CAGE,0.12109375,BigWig,0.58203125,0.703125,0.12109375,26
CNhs11878_M,teratocarcinoma cell line | CAGE,0.12109375,BigWig,0.55078125,0.671875,0.12109375,27
CNhs11876_M,testicular germ cell embryonal carcinoma cell line | CA,0.12109375,BigWig,0.58203125,0.703125,0.12109375,28
CNhs13816_M,Olfactory epithelial cells | CAGE,0.12109375,BigWig,0.52734375,0.6484375,0.12109375,29
CNhs10617_M,"brain, adult, pool1 | CAGE",0.12109375,BigWig,0.69140625,0.8125,0.12109375,30
CNhs12847_M,"epididymis, adult | CAGE",0.12109375,BigWig,0.65234375,0.7734375,0.12109375,31
CNhs10743_M,epidermoid carcinoma cell line | CAGE,0.1171875,BigWig,0.58984375,0.70703125,0.1171875,32
CNhs10855_M,"Dendritic Cells - monocyte immature derived, tech  | CA",0.1171875,BigWig,0.6484375,0.765625,0.1171875,33
CNhs10621_M,"heart, adult, pool1 | CAGE",0.1171875,BigWig,0.5703125,0.6875,0.1171875,34
GTEX-139TS-0008-SM-62LDG.1,skin | RNA-seq,-0.1171875,BigWig,0.9921875,0.875,0.1171875,35
CNhs11047_M,embryonic kidney cell line | CAGE,0.11328125,BigWig,0.546875,0.66015625,0.11328125,36
CNhs12855_M,"heart - mitral valve, adult | CAGE",0.11328125,BigWig,0.578125,0.69140625,0.11328125,37
GTEX-1OKEX-0006-SM-DKPQ2.1,blood | RNA-seq,-0.11328125,BigWig,1.0,0.88671875,0.11328125,38
CNhs11252_M,squamous cell carcinoma cell line | CAGE,0.109375,BigWig,0.61328125,0.72265625,0.109375,39
CNhs12324_M,"putamen, adult | CAGE",0.109375,BigWig,0.6875,0.796875,0.109375,40
CNhs13479_M,"Hep-2 cells mock treated, biol  | CAGE",0.10546875,BigWig,0.58984375,0.6953125,0.10546875,41
CNhs11256_M,gall bladder carcinoma cell line | CAGE,0.10546875,BigWig,0.56640625,0.671875,0.10546875,42
CNhs11856_M,pagetoid sarcoma cell line | CAGE,0.10546875,BigWig,0.58203125,0.6875,0.10546875,43
CNhs11972_M,Prostate Epithelial Cells | CAGE,0.10546875,BigWig,0.59375,0.69921875,0.10546875,44
CNhs10640_M,"pons, adult, pool1 | CAGE",0.10546875,BigWig,0.62890625,0.734375,0.10546875,45
CNhs13478_M,"Hep-2 cells treated with Streptococci strain JRS4, biol",0.1015625,BigWig,0.59375,0.6953125,0.1015625,46
CNhs11840_M,bronchioalveolar carcinoma cell line | CAGE,0.1015625,BigWig,0.56640625,0.66796875,0.1015625,47
CNhs11875_M,choriocarcinoma cell line | CAGE,0.1015625,BigWig,0.62890625,0.73046875,0.1015625,48
CNhs11051_M,Adipocyte - breast | CAGE,0.1015625,BigWig,0.53515625,0.63671875,0.1015625,49
CNhs12379_M,amniotic membrane cells | CAGE,0.1015625,BigWig,0.69921875,0.80078125,0.1015625,50
CNhs12810_M,salivary acinar cells | CAGE,0.1015625,BigWig,0.65234375,0.75390625,0.1015625,51
CNhs10649_M,"corpus callosum, adult, pool1 | CAGE",0.1015625,BigWig,0.61328125,0.71484375,0.1015625,52
CNhs12322_P,"locus coeruleus, adult | CAGE",-0.1015625,BigWig,0.609375,0.5078125,0.1015625,53
CNhs10643_M,"occipital pole, adult, pool1 | CAGE",0.1015625,BigWig,0.59765625,0.69921875,0.1015625,54
CNhs12611_M,"olfactory region, adult | CAGE",0.1015625,BigWig,0.65625,0.7578125,0.1015625,55
CNhs10635_M,"trachea, adult, pool1 | CAGE",0.1015625,BigWig,0.64453125,0.74609375,0.1015625,56
ENCSR385SZQ,MCF 10A | DNase-seq,-0.09765625,BigWig,0.75390625,0.65625,0.09765625,57
CNhs11737_M,gastric adenocarcinoma cell line | CAGE,0.09765625,BigWig,0.56640625,0.6640625,0.09765625,58
CNhs11255_M,rectal cancer cell line | CAGE,0.09765625,BigWig,0.5859375,0.68359375,0.09765625,59
CNhs11884_M,teratocarcinoma cell line | CAGE,0.09765625,BigWig,0.56640625,0.6640625,0.09765625,60
CNhs10871_M,Ciliary Epithelial Cells | CAGE,0.09765625,BigWig,0.53125,0.62890625,0.09765625,61
CNhs11084_M,Skeletal muscle cells differentiated into Myotubes - mu,0.09765625,BigWig,0.51953125,0.6171875,0.09765625,62
CNhs12846_M,"ductus deferens, adult | CAGE",0.09765625,BigWig,0.59765625,0.6953125,0.09765625,63
CNhs10647_M,"frontal lobe, adult, pool1 | CAGE",0.09765625,BigWig,0.57421875,0.671875,0.09765625,64
CNhs10625_M,"lung, adult, pool1 | CAGE",0.09765625,BigWig,0.63671875,0.734375,0.09765625,65
CNhs10634_M,"thyroid, adult, pool1 | CAGE",0.09765625,BigWig,0.64453125,0.7421875,0.09765625,66
CNhs10736_M,breast carcinoma cell line | CAGE,0.09375,BigWig,0.5703125,0.6640625,0.09375,67
CNhs11247_M,epithelioid sarcoma cell line | CAGE,0.09375,BigWig,0.54296875,0.63671875,0.09375,68
CNhs10730_M,malignant trichilemmal cyst cell line | CAGE,0.09375,BigWig,0.53125,0.625,0.09375,69
CNhs11243_M,prostate cancer cell line | CAGE,0.09375,BigWig,0.56640625,0.66015625,0.09375,70
CNhs11378_M,Fibroblast - Cardiac | CAGE,0.09375,BigWig,0.53125,0.625,0.09375,71
CNhs13808_M,locus coeruleus - adult | CAGE,0.09375,BigWig,0.6484375,0.7421875,0.09375,72
CNhs12310_M,"medial frontal gyrus, adult | CAGE",0.09375,BigWig,0.625,0.71875,0.09375,73
CNhs12320_M,"occipital cortex, adult | CAGE",0.09375,BigWig,0.609375,0.703125,0.09375,74
CNhs10628_M,"prostate, adult, pool1 | CAGE",0.09375,BigWig,0.57421875,0.66796875,0.09375,75
CNhs11049_M,cord blood derived cell line | CAGE,0.08984375,BigWig,0.51953125,0.609375,0.08984375,76
CNhs12839_M,merkel cell carcinoma cell line | CAGE,0.08984375,BigWig,0.55859375,0.6484375,0.08984375,77
CNhs12000_M,Dendritic Cells - monocyte immature derived | CAGE,0.08984375,BigWig,0.62890625,0.71875,0.08984375,78
CNhs11903_M,"Gingival epithelial cells,  (GEA15) | CAGE",0.08984375,BigWig,0.56640625,0.65625,0.08984375,79
CNhs12346_P,Melanocyte - dark | CAGE,-0.08984375,BigWig,0.59765625,0.5078125,0.08984375,80
CNhs12380_M,chorionic membrane cells | CAGE,0.08984375,BigWig,0.72265625,0.8125,0.08984375,81
CNhs10618_M,"cervix, adult, pool1 | CAGE",0.08984375,BigWig,0.58984375,0.6796875,0.08984375,82
CNhs10645_M,"medulla oblongata, adult, pool1 | CAGE",0.08984375,BigWig,0.6171875,0.70703125,0.08984375,83
CNhs12850_M,"penis, adult | CAGE",0.08984375,BigWig,0.6640625,0.75390625,0.08984375,84
CNhs10637_M,"temporal lobe, adult, pool1 | CAGE",0.08984375,BigWig,0.609375,0.69921875,0.08984375,85
CNhs10634_P,"thyroid, adult, pool1 | CAGE",-0.08984375,BigWig,0.59375,0.50390625,0.08984375,86
GTEX-1LB8K-0005-SM-DIPED.1,blood | RNA-seq,-0.08984375,BigWig,0.99609375,0.90625,0.08984375,87
ENCSR000ELO,psoas muscle | DNase-seq,0.0859375,BigWig,0.7890625,0.875,0.0859375,88
CNhs11930_M,clear cell carcinoma cell line | CAGE,0.0859375,BigWig,0.57421875,0.66015625,0.0859375,89
CNhs11050_M,cord blood derived cell line | CAGE,0.0859375,BigWig,0.5234375,0.609375,0.0859375,90
CNhs12325_M,epitheloid carcinoma cell line | CAGE,0.0859375,BigWig,0.546875,0.6328125,0.0859375,91
CNhs11061_M,"Gingival epithelial cells,  (GEA11) | CAGE",0.0859375,BigWig,0.59765625,0.68359375,0.0859375,92
CNhs10850_M,Mesothelial Cells | CAGE,0.0859375,BigWig,0.5546875,0.640625,0.0859375,93
CNhs11079_P,Placental Epithelial Cells | CAGE,-0.0859375,BigWig,0.59765625,0.51171875,0.0859375,94
CNhs10838_M,Smooth Muscle Cells - Aortic | CAGE,0.0859375,BigWig,0.53515625,0.62109375,0.0859375,95
CNhs12840_M,"cerebral meninges, adult | CAGE",0.0859375,BigWig,0.6484375,0.734375,0.0859375,96
CNhs11757_M,"heart, adult, diseased post-infarction | CAGE",0.0859375,BigWig,0.58984375,0.67578125,0.0859375,97
CNhs12312_M,"hippocampus, adult | CAGE",0.0859375,BigWig,0.61328125,0.69921875,0.0859375,98
CNhs10646_M,"insula, adult, pool1 | CAGE",0.0859375,BigWig,0.57421875,0.66015625,0.0859375,99
CNhs10626_M,"ovary, adult, pool1 | CAGE",0.0859375,BigWig,0.546875,0.6328125,0.0859375,100
CNhs10638_M,"postcentral gyrus, adult, pool1 | CAGE",0.0859375,BigWig,0.60546875,0.69140625,0.0859375,101
CNhs12998_M,"testis, adult, pool2 | CAGE",0.0859375,BigWig,0.62109375,0.70703125,0.0859375,102
ENCSR752EPH,MCF 10A | DNase-seq,-0.08203125,BigWig,0.671875,0.58984375,0.08203125,103
CNhs10738_M,adult T-cell leukemia cell line | CAGE,0.08203125,BigWig,0.5546875,0.63671875,0.08203125,104
CNhs10740_M,choriocarcinoma cell line | CAGE,0.08203125,BigWig,0.59765625,0.6796875,0.08203125,105
CNhs11100_M,ductal cell carcinoma cell line | CAGE,0.08203125,BigWig,0.54296875,0.625,0.08203125,106
CNhs11851_M,liposarcoma cell line | CAGE,0.08203125,BigWig,0.55078125,0.6328125,0.08203125,107
CNhs11849_M,pharyngeal carcinoma cell line | CAGE,0.08203125,BigWig,0.625,0.70703125,0.08203125,108
CNhs11726_M,testicular germ cell embryonal carcinoma cell line | CA,0.08203125,BigWig,0.55078125,0.6328125,0.08203125,109
CNhs11341_M,Amniotic Epithelial Cells | CAGE,0.08203125,BigWig,0.5546875,0.63671875,0.08203125,110
CNhs10864_M,Astrocyte - cerebral cortex | CAGE,0.08203125,BigWig,0.52734375,0.609375,0.08203125,111
CNhs11065_M,Preadipocyte - omental | CAGE,0.08203125,BigWig,0.53125,0.61328125,0.08203125,112
CNhs13972_M,adipose | CAGE,0.08203125,BigWig,0.5546875,0.63671875,0.08203125,113
CNhs12323_M,"cerebellum, adult | CAGE",0.08203125,BigWig,0.58984375,0.671875,0.08203125,114
CNhs12610_M,"diencephalon, adult | CAGE",0.08203125,BigWig,0.71875,0.80078125,0.08203125,115
CNhs11758_M,"heart, adult, diseased | CAGE",0.08203125,BigWig,0.546875,0.62890625,0.08203125,116
ENCSR458LIB,MM.1S | DNase-seq,-0.078125,BigWig,0.8046875,0.7265625,0.078125,117
ENCSR301AEA,bipolar neuron | Histone ChIP-seq | H3K4me1,0.078125,BigWig,0.63671875,0.71484375,0.078125,118
CNhs11875_P,choriocarcinoma cell line | CAGE,-0.078125,BigWig,0.58203125,0.50390625,0.078125,119
CNhs11848_M,leiomyoblastoma cell line | CAGE,0.078125,BigWig,0.55078125,0.62890625,0.078125,120
CNhs11877_M,rhabdomyosarcoma cell line | CAGE,0.078125,BigWig,0.546875,0.625,0.078125,121
CNhs11890_M,teratocarcinoma cell line | CAGE,0.078125,BigWig,0.53125,0.609375,0.078125,122
CNhs11064_M,Keratinocyte - epidermal | CAGE,0.078125,BigWig,0.62890625,0.70703125,0.078125,123
CNhs11079_M,Placental Epithelial Cells | CAGE,0.078125,BigWig,0.5859375,0.6640625,0.078125,124
CNhs10869_M,Skeletal Muscle Satellite Cells | CAGE,0.078125,BigWig,0.515625,0.59375,0.078125,125
CNhs11089_M,Smooth Muscle Cells - Pulmonary Artery | CAGE,0.078125,BigWig,0.55859375,0.63671875,0.078125,126
CNhs12639_M,tenocyte | CAGE,0.078125,BigWig,0.53515625,0.61328125,0.078125,127
CNhs12311_M,"amygdala, adult | CAGE",0.078125,BigWig,0.5859375,0.6640625,0.078125,128
CNhs12321_M,"caudate nucleus, adult | CAGE",0.078125,BigWig,0.6328125,0.7109375,0.078125,129
CNhs10644_M,"nucleus accumbens, adult, pool1 | CAGE",0.078125,BigWig,0.58203125,0.66015625,0.078125,130
CNhs13454_M,skeletal muscle - soleus muscle | CAGE,0.078125,BigWig,0.5390625,0.6171875,0.078125,131
CNhs11768_P,"tongue, fetal | CAGE",-0.078125,BigWig,0.58203125,0.50390625,0.078125,132
ENCSR000ELW,A549 | DNase-seq,-0.07421875,BigWig,0.796875,0.72265625,0.07421875,133
ENCSR000EJN,H1 | DNase-seq,0.07421875,BigWig,0.734375,0.80859375,0.07421875,134
ENCSR719FEJ,KOPT-K1 | Histone ChIP-seq | H3K27ac,-0.07421875,BigWig,0.69921875,0.625,0.07421875,135
ENCSR789VGQ,MCF 10A | DNase-seq,-0.07421875,BigWig,0.69921875,0.625,0.07421875,136
ENCSR236JVK,CD14-positive monocyte | Histone ChIP-seq | H3K9me3,-0.07421875,BigWig,0.78515625,0.7109375,0.07421875,137
CNhs11893_M,adrenal cortex adenocarcinoma cell line | CAGE,0.07421875,BigWig,0.53515625,0.609375,0.07421875,138
CNhs11289_M,cervical cancer cell line | CAGE,0.07421875,BigWig,0.5859375,0.66015625,0.07421875,139
CNhs11865_M,chronic myelogenous leukemia (CML) cell line | CAGE,0.07421875,BigWig,0.54296875,0.6171875,0.07421875,140
CNhs11045_M,cord blood derived cell line | CAGE,0.07421875,BigWig,0.52734375,0.6015625,0.07421875,141
CNhs10728_M,extraskeletal myxoid chondrosarcoma cell line | CAGE,0.07421875,BigWig,0.5390625,0.61328125,0.07421875,142
CNhs10733_M,gall bladder carcinoma cell line | CAGE,0.07421875,BigWig,0.578125,0.65234375,0.07421875,143
CNhs11880_P,keratoacanthoma cell line | CAGE,-0.07421875,BigWig,0.58203125,0.5078125,0.07421875,144
CNhs11263_M,mesothelioma cell line | CAGE,0.07421875,BigWig,0.5625,0.63671875,0.07421875,145
CNhs11264_M,mesothelioma cell line | CAGE,0.07421875,BigWig,0.609375,0.68359375,0.07421875,146
CNhs11873_M,mucinous cystadenocarcinoma cell line | CAGE,0.07421875,BigWig,0.546875,0.62109375,0.07421875,147
CNhs12807_M,plasma cell leukemia cell line | CAGE,0.07421875,BigWig,0.53515625,0.609375,0.07421875,148
CNhs11303_M,Melanocyte - light | CAGE,0.07421875,BigWig,0.61328125,0.6875,0.07421875,149
CNhs10870_M,Myoblast | CAGE,0.07421875,BigWig,0.515625,0.58984375,0.07421875,150
CNhs12338_M,Neurons | CAGE,0.07421875,BigWig,0.578125,0.65234375,0.07421875,151
CNhs11311_M,Osteoblast - differentiated | CAGE,0.07421875,BigWig,0.5703125,0.64453125,0.07421875,152
CNhs12379_P,amniotic membrane cells | CAGE,-0.07421875,BigWig,0.58203125,0.5078125,0.07421875,153
CNhs13437_M,cerebrospinal fluid | CAGE,0.07421875,BigWig,0.62109375,0.6953125,0.07421875,154
CNhs10648_M,"dura mater, adult | CAGE",0.07421875,BigWig,0.546875,0.62109375,0.07421875,155
CNhs10620_M,"esophagus, adult, pool1 | CAGE",0.07421875,BigWig,0.71484375,0.7890625,0.07421875,156
CNhs14081_M,"hippocampus, newborn | CAGE",0.07421875,BigWig,0.54296875,0.6171875,0.07421875,157
CNhs10622_P,"kidney, adult, pool1 | CAGE",-0.07421875,BigWig,0.578125,0.50390625,0.07421875,158
CNhs10636_M,"retina, adult, pool1 | CAGE",0.07421875,BigWig,0.6484375,0.72265625,0.07421875,159
CNhs10629_M,"skeletal muscle, adult, pool1 | CAGE",0.07421875,BigWig,0.54296875,0.6171875,0.07421875,160
CNhs10631_M,"spleen, adult, pool1 | CAGE",0.07421875,BigWig,0.5546875,0.62890625,0.07421875,161
CNhs11772_M,"temporal lobe, fetal, tech  | CAGE",0.07421875,BigWig,0.54296875,0.6171875,0.07421875,162
CNhs13460_M,tongue epidermis (fungiform papillae) | CAGE,0.07421875,BigWig,0.578125,0.65234375,0.07421875,163
GTEX-14PJ6-0926-SM-686ZA.1,pancreas | RNA-seq,-0.07421875,BigWig,1.0,0.92578125,0.07421875,164
ENCSR630IBN,KOPT-K1 | Histone ChIP-seq | H3K4me1,-0.0703125,BigWig,0.65625,0.5859375,0.0703125,165
ENCSR000EJU,hepatocyte | DNase-seq,0.0703125,BigWig,0.8359375,0.90625,0.0703125,166
ENCSR642HHF,adrenal gland | Histone ChIP-seq | H3K27ac,-0.0703125,BigWig,0.80859375,0.73828125,0.0703125,167
CNhs11841_M,bronchogenic carcinoma cell line | CAGE,0.0703125,BigWig,0.59765625,0.66796875,0.0703125,168
CNhs11289_P,cervical cancer cell line | CAGE,-0.0703125,BigWig,0.578125,0.5078125,0.0703125,169
CNhs11266_M,endometrial carcinoma cell line | CAGE,0.0703125,BigWig,0.61328125,0.68359375,0.0703125,170
CNhs11843_M,hairy cell leukemia cell line | CAGE,0.0703125,BigWig,0.546875,0.6171875,0.0703125,171
CNhs11861_M,medulloblastoma cell line | CAGE,0.0703125,BigWig,0.53515625,0.60546875,0.0703125,172
CNhs10752_M,oral squamous cell carcinoma cell line | CAGE,0.0703125,BigWig,0.56640625,0.63671875,0.0703125,173
CNhs11717_M,oral squamous cell carcinoma cell line | CAGE,0.0703125,BigWig,0.55859375,0.62890625,0.0703125,174
CNhs11832_M,pancreatic carcinoma cell line | CAGE,0.0703125,BigWig,0.60546875,0.67578125,0.0703125,175
CNhs12808_M,small cell lung carcinoma cell line | CAGE,0.0703125,BigWig,0.5390625,0.609375,0.0703125,176
CNhs12809_M,small cell lung carcinoma cell line | CAGE,0.0703125,BigWig,0.53515625,0.60546875,0.0703125,177
CNhs11749_M,squamous cell carcinoma cell line | CAGE,0.0703125,BigWig,0.578125,0.6484375,0.0703125,178
CNhs11273_M,squamous cell lung carcinoma cell line | CAGE,0.0703125,BigWig,0.53515625,0.60546875,0.0703125,179
CNhs11872_M,thyroid carcinoma cell line | CAGE,0.0703125,BigWig,0.53515625,0.60546875,0.0703125,180
CNhs10872_M,Endothelial Cells - Umbilical vein | CAGE,0.0703125,BigWig,0.5234375,0.59375,0.0703125,181
CNhs11377_M,Endothelial Cells - Vein | CAGE,0.0703125,BigWig,0.53125,0.6015625,0.0703125,182
CNhs12346_M,Melanocyte - dark | CAGE,0.0703125,BigWig,0.5625,0.6328125,0.0703125,183
CNhs11334_M,Urothelial Cells | CAGE,0.0703125,BigWig,0.5703125,0.640625,0.0703125,184
CNhs12380_P,chorionic membrane cells | CAGE,-0.0703125,BigWig,0.578125,0.5078125,0.0703125,185
CNhs12574_M,nasal epithelial cells | CAGE,0.0703125,BigWig,0.6015625,0.671875,0.0703125,186
CNhs10608_M,"Clontech Human Universal Reference Total RNA, pool1 | C",0.0703125,BigWig,0.640625,0.7109375,0.0703125,187
CNhs10612_P,"Universal RNA - Human Normal Tissues Biochain, pool1 |",-0.0703125,BigWig,0.57421875,0.50390625,0.0703125,188
CNhs12856_M,"heart - pulmonic valve, adult | CAGE",0.0703125,BigWig,0.578125,0.6484375,0.0703125,189
CNhs14069_M,"medial frontal gyrus, newborn | CAGE",0.0703125,BigWig,0.55859375,0.62890625,0.0703125,190
CNhs14070_M,"medial temporal gyrus, newborn | CAGE",0.0703125,BigWig,0.54296875,0.61328125,0.0703125,191
CNhs14073_M,"occipital cortex, newborn | CAGE",0.0703125,BigWig,0.5390625,0.609375,0.0703125,192
CNhs10642_M,"paracentral gyrus, adult, pool1 | CAGE",0.0703125,BigWig,0.58203125,0.65234375,0.0703125,193
CNhs10641_M,"parietal lobe, adult, pool1 | CAGE",0.0703125,BigWig,0.578125,0.6484375,0.0703125,194
CNhs14074_M,"parietal lobe, newborn | CAGE",0.0703125,BigWig,0.5546875,0.625,0.0703125,195
CNhs10636_P,"retina, adult, pool1 | CAGE",-0.0703125,BigWig,0.578125,0.5078125,0.0703125,196
CNhs10635_P,"trachea, adult, pool1 | CAGE",-0.0703125,BigWig,0.57421875,0.50390625,0.0703125,197
ENCSR814TSD,neuron | Histone ChIP-seq | H3K4me1,0.06640625,BigWig,0.69140625,0.7578125,0.06640625,198
ENCSR452DCM,CD14-positive monocyte | DNase-seq,-0.06640625,BigWig,0.84765625,0.78125,0.06640625,199
ENCSR479YCJ,thymus | Histone ChIP-seq | H3K4me1,-0.06640625,BigWig,0.828125,0.76171875,0.06640625,200
CNhs10742_M,astrocytoma cell line | CAGE,0.06640625,BigWig,0.56640625,0.6328125,0.06640625,201
CNhs11834_M,carcinoid cell line | CAGE,0.06640625,BigWig,0.54296875,0.609375,0.06640625,202
CNhs11748_M,endometrioid adenocarcinoma cell line | CAGE,0.06640625,BigWig,0.56640625,0.6328125,0.06640625,203
CNhs11819_M,gastric adenocarcinoma cell line | CAGE,0.06640625,BigWig,0.55078125,0.6171875,0.06640625,204
CNhs11185_M,glioblastoma cell line | CAGE,0.06640625,BigWig,0.53125,0.59765625,0.06640625,205
CNhs12806_M,large cell lung carcinoma cell line | CAGE,0.06640625,BigWig,0.58984375,0.65625,0.06640625,206
CNhs10732_M,maxillary sinus tumor cell line | CAGE,0.06640625,BigWig,0.54296875,0.609375,0.06640625,207
CNhs13069_M,mesothelioma cell line | CAGE,0.06640625,BigWig,0.53125,0.59765625,0.06640625,208
CNhs11858_M,"mycosis fungoides, T cell lymphoma cell line | CAGE",0.06640625,BigWig,0.53125,0.59765625,0.06640625,209
CNhs11753_M,neuroectodermal tumor cell line | CAGE,0.06640625,BigWig,0.52734375,0.59375,0.06640625,210
CNhs11746_M,serous adenocarcinoma cell line | CAGE,0.06640625,BigWig,0.578125,0.64453125,0.06640625,211
CNhs12351_M,testicular germ cell embryonal carcinoma cell line | CA,0.06640625,BigWig,0.53515625,0.6015625,0.06640625,212
CNhs10735_M,transitional-cell carcinoma cell line | CAGE,0.06640625,BigWig,0.53515625,0.6015625,0.06640625,213
CNhs10837_M,Endothelial Cells - Aortic | CAGE,0.06640625,BigWig,0.54296875,0.609375,0.06640625,214
CNhs11064_P,Keratinocyte - epidermal | CAGE,-0.06640625,BigWig,0.578125,0.51171875,0.06640625,215
CNhs10879_M,Keratinocyte - oral | CAGE,0.06640625,BigWig,0.5546875,0.62109375,0.06640625,216
CNhs12074_M,Renal Glomerular Endothelial Cells | CAGE,0.06640625,BigWig,0.5390625,0.60546875,0.06640625,217
CNhs11329_M,Smooth Muscle Cells - Tracheal | CAGE,0.06640625,BigWig,0.53515625,0.6015625,0.06640625,218
CNhs11068_P,Synoviocyte | CAGE,-0.06640625,BigWig,0.5859375,0.51953125,0.06640625,219
CNhs10608_P,"Clontech Human Universal Reference Total RNA, pool1 | C",-0.06640625,BigWig,0.58203125,0.515625,0.06640625,220
CNhs10619_M,"colon, adult, pool1 | CAGE",0.06640625,BigWig,0.57421875,0.640625,0.06640625,221
CNhs11757_P,"heart, adult, diseased post-infarction | CAGE",-0.06640625,BigWig,0.5703125,0.50390625,0.06640625,222
CNhs10622_M,"kidney, adult, pool1 | CAGE",0.06640625,BigWig,0.6953125,0.76171875,0.06640625,223
CNhs12316_M,"medial temporal gyrus, adult | CAGE",0.06640625,BigWig,0.56640625,0.6328125,0.06640625,224
CNhs12317_M,"parietal lobe, adult | CAGE",0.06640625,BigWig,0.578125,0.64453125,0.06640625,225
CNhs12858_M,"throat, adult | CAGE",0.06640625,BigWig,0.6171875,0.68359375,0.06640625,226
ENCSR000EMR,GM12864 | DNase-seq,-0.0625,BigWig,0.8359375,0.7734375,0.0625,227
ENCSR489NAM,OCI-LY7 | DNase-seq,-0.0625,BigWig,0.75390625,0.69140625,0.0625,228
ENCSR674JIL,CD14-positive monocyte | DNase-seq,-0.0625,BigWig,0.82421875,0.76171875,0.0625,229
ENCSR268JEO,"common myeloid progenitor, CD34-positive | Histone ChIP",-0.0625,BigWig,0.87890625,0.81640625,0.0625,230
ENCSR551QXE,substantia nigra | Histone ChIP-seq | H3K4me3,-0.0625,BigWig,0.92578125,0.86328125,0.0625,231
CNhs13051_M,acute myeloid leukemia (FAB M5) cell line | CAGE,0.0625,BigWig,0.5390625,0.6015625,0.0625,232
CNhs13059_M,acute myeloid leukemia (FAB M6) cell line | CAGE,0.0625,BigWig,0.53125,0.59375,0.0625,233
CNhs11862_M,bronchial squamous cell carcinoma cell line | CAGE,0.0625,BigWig,0.58203125,0.64453125,0.0625,234
CNhs11260_M,prostate cancer cell line | CAGE,0.0625,BigWig,0.5390625,0.6015625,0.0625,235
CNhs11327_P,Bronchial Epithelial Cell | CAGE,-0.0625,BigWig,0.5703125,0.5078125,0.0625,236
CNhs13470_M,CD14+ monocytes - treated with lipopolysaccharide | CAG,0.0625,BigWig,0.56640625,0.62890625,0.0625,237
CNhs10861_M,Macrophage - monocyte derived | CAGE,0.0625,BigWig,0.6015625,0.6640625,0.0625,238
CNhs11331_M,Renal Cortical Epithelial Cells | CAGE,0.0625,BigWig,0.55859375,0.62109375,0.0625,239
CNhs11083_M,Skeletal Muscle Cells | CAGE,0.0625,BigWig,0.5234375,0.5859375,0.0625,240
CNhs12595_M,Smooth Muscle Cells - Intestinal | CAGE,0.0625,BigWig,0.5625,0.625,0.0625,241
CNhs12554_M,"nasal epithelial cells, tech  | CAGE",0.0625,BigWig,0.578125,0.640625,0.0625,242
