track_id,display_name,delta,track_type,ref_val,alt_val,abs_delta,rank
CNhs12342_M,Lens Epithelial Cells | CAGE,0.04296875,BigWig,0.5390625,0.58203125,0.04296875,515
CNhs12566_M,Mast cell | CAGE,0.04296875,BigWig,0.61328125,0.65625,0.04296875,516
CNhs11057_M,Mesenchymal Stem Cells - Wharton's Jelly | CAGE,0.04296875,BigWig,0.51953125,0.5625,0.04296875,517
CNhs11063_M,Neural stem cells | CAGE,0.04296875,BigWig,0.61328125,0.65625,0.04296875,518
CNhs10883_M,Prostate Stromal Cells | CAGE,0.04296875,BigWig,0.515625,0.55859375,0.04296875,519
CNhs11332_M,Renal Epithelial Cells | CAGE,0.04296875,BigWig,0.54296875,0.5859375,0.04296875,520
CNhs10884_P,Small Airway Epithelial Cells | CAGE,-0.04296875,BigWig,0.546875,0.50390625,0.04296875,521
CNhs12569_M,Smooth Muscle Cells - Umbilical Vein | CAGE,0.04296875,BigWig,0.5234375,0.56640625,0.04296875,522
CNhs11760_P,"aorta, adult, pool1 | CAGE",-0.04296875,BigWig,0.546875,0.50390625,0.04296875,523
CNhs11795_M,"cerebellum, adult, pool1 | CAGE",0.04296875,BigWig,0.609375,0.65234375,0.04296875,524
CNhs12846_P,"ductus deferens, adult | CAGE",-0.04296875,BigWig,0.546875,0.50390625,0.04296875,525
CNhs12319_P,"globus pallidus, adult | CAGE",-0.04296875,BigWig,0.55078125,0.5078125,0.04296875,526
CNhs10652_M,"kidney, fetal, pool1 | CAGE",0.04296875,BigWig,0.55859375,0.6015625,0.04296875,527
CNhs12318_P,"substantia nigra, adult | CAGE",-0.04296875,BigWig,0.546875,0.50390625,0.04296875,528
CNhs12318_M,"substantia nigra, adult | CAGE",0.04296875,BigWig,0.66796875,0.7109375,0.04296875,529
CNhs10632_P,"testis, adult, pool1 | CAGE",-0.04296875,BigWig,0.58203125,0.5390625,0.04296875,530
CNhs11769_P,"thyroid, fetal | CAGE",-0.04296875,BigWig,0.546875,0.50390625,0.04296875,531
GTEX-11VI4-1026-SM-5EQM1.1,ovary | RNA-seq,-0.04296875,BigWig,1.0,0.95703125,0.04296875,532
GTEX-ZF2S-1726-SM-57WFT.1,small intestine | RNA-seq,-0.04296875,BigWig,1.0,0.95703125,0.04296875,533
ENCSR000AUK,A549 | Histone ChIP-seq | H3K27me3,0.0390625,BigWig,0.6796875,0.71875,0.0390625,534
ENCSR000ELY,AG04450 | DNase-seq,-0.0390625,BigWig,0.78125,0.7421875,0.0390625,535
ENCSR691MQJ,EL | DNase-seq,-0.0390625,BigWig,0.7109375,0.671875,0.0390625,536
ENCSR186OBR,H1 | Histone ChIP-seq | H3K27me3,-0.0390625,BigWig,0.87109375,0.83203125,0.0390625,537
ENCSR271TFS,H1 | Histone ChIP-seq | H3K4me1,-0.0390625,BigWig,0.83203125,0.79296875,0.0390625,538
ENCSR324UNL,H9 | Histone ChIP-seq | H3K36me3,0.0390625,BigWig,0.890625,0.9296875,0.0390625,539
ENCSR972SMV,H9 | Histone ChIP-seq | H3K9me3,0.0390625,BigWig,0.7265625,0.765625,0.0390625,540
ENCSR620QNS,HAP-1 | DNase-seq,0.0390625,BigWig,0.7109375,0.75,0.0390625,541
ENCSR661KMA,HCT116 | Histone ChIP-seq | H3K27ac,0.0390625,BigWig,0.640625,0.6796875,0.0390625,542
ENCSR404LJZ,MM.1S | Histone ChIP-seq | H3K27me3,0.0390625,BigWig,0.76953125,0.80859375,0.0390625,543
ENCSR169BGF,neuronal stem cell | Histone ChIP-seq | H3K4me1,0.0390625,BigWig,0.75390625,0.79296875,0.0390625,544
ENCSR179CDH,trophoblast cell | DNase-seq,0.0390625,BigWig,0.82421875,0.86328125,0.0390625,545
ENCSR012PII,CD14-positive monocyte | Histone ChIP-seq | H3K27ac,-0.0390625,BigWig,0.87890625,0.83984375,0.0390625,546
ENCSR000ASM,CD14-positive monocyte | Histone ChIP-seq | H3K4me1,0.0390625,BigWig,0.57421875,0.61328125,0.0390625,547
ENCSR400VWA,CD14-positive monocyte | Histone ChIP-seq | H3K4me1,0.0390625,BigWig,0.57421875,0.61328125,0.0390625,548
ENCSR810EPZ,"CD8-positive, alpha-beta memory T cell | Histone ChIP-s",0.0390625,BigWig,0.703125,0.7421875,0.0390625,549
ENCSR207TUX,amniotic stem cell | DNase-seq,-0.0390625,BigWig,0.765625,0.7265625,0.0390625,550
ENCSR972NUZ,foreskin melanocyte | Histone ChIP-seq | H3K4me1,0.0390625,BigWig,0.65234375,0.69140625,0.0390625,551
ENCSR988YKR,kidney capillary endothelial cell | DNase-seq,0.0390625,BigWig,0.6640625,0.703125,0.0390625,552
ENCSR042ITN,cerebellum | Histone ChIP-seq | H3K4me3,0.0390625,BigWig,0.8203125,0.859375,0.0390625,553
ENCSR203BQB,duodenal mucosa | Histone ChIP-seq | H3K9me3,0.0390625,BigWig,0.68359375,0.72265625,0.0390625,554
ENCSR588WOD,endocrine pancreas | Histone ChIP-seq | H3K27me3,0.0390625,BigWig,0.6640625,0.703125,0.0390625,555
ENCSR000EIY,frontal cortex | DNase-seq,0.0390625,BigWig,0.84765625,0.88671875,0.0390625,556
ENCSR948YYZ,gastrocnemius medialis | Histone ChIP-seq | H3K27ac,-0.0390625,BigWig,0.6484375,0.609375,0.0390625,557
ENCSR642HII,liver | Histone ChIP-seq | H3K4me1,-0.0390625,BigWig,0.734375,0.6953125,0.0390625,558
ENCSR622CAH,muscle of leg | DNase-seq,0.0390625,BigWig,0.69921875,0.73828125,0.0390625,559
ENCSR237QFJ,small intestine | Histone ChIP-seq | H3K4me3,0.0390625,BigWig,0.66796875,0.70703125,0.0390625,560
ENCSR773TWR,small intestine | Histone ChIP-seq | H3K9me3,-0.0390625,BigWig,0.828125,0.7890625,0.0390625,561
CNhs11253_M,acute lymphoblastic leukemia (T-ALL) cell line | CAGE,0.0390625,BigWig,0.51171875,0.55078125,0.0390625,562
CNhs13055_M,acute myeloid leukemia (FAB M3) cell line | CAGE,0.0390625,BigWig,0.515625,0.5546875,0.0390625,563
CNhs13050_M,acute myeloid leukemia (FAB M5) cell line | CAGE,0.0390625,BigWig,0.51953125,0.55859375,0.0390625,564
CNhs10750_M,bile duct carcinoma cell line | CAGE,0.0390625,BigWig,0.53125,0.5703125,0.0390625,565
CNhs11886_M,chronic myeloblastic leukemia (CML) cell line | CAGE,0.0390625,BigWig,0.53515625,0.57421875,0.0390625,566
CNhs10727_M,chronic myelogenous leukemia cell line | CAGE,0.0390625,BigWig,0.515625,0.5546875,0.0390625,567
CNhs11733_M,embryonic pancreas cell line | CAGE,0.0390625,BigWig,0.52734375,0.56640625,0.0390625,568
CNhs11249_M,endometrial stromal sarcoma cell line | CAGE,0.0390625,BigWig,0.53515625,0.57421875,0.0390625,569
CNhs11274_M,giant cell carcinoma cell line | CAGE,0.0390625,BigWig,0.53125,0.5703125,0.0390625,570
CNhs11272_M,glioblastoma cell line | CAGE,0.0390625,BigWig,0.515625,0.5546875,0.0390625,571
CNhs11275_M,lung adenocarcinoma cell line | CAGE,0.0390625,BigWig,0.5703125,0.609375,0.0390625,572
CNhs11935_M,"lymphoma, malignant, hairy B-cell cell line | CAGE",0.0390625,BigWig,0.53125,0.5703125,0.0390625,573
CNhs11281_M,melanoma cell line | CAGE,0.0390625,BigWig,0.5546875,0.59375,0.0390625,574
CNhs13070_M,mesothelioma cell line | CAGE,0.0390625,BigWig,0.515625,0.5546875,0.0390625,575
CNhs13073_M,mesothelioma cell line | CAGE,0.0390625,BigWig,0.55078125,0.58984375,0.0390625,576
CNhs11853_M,neuroepithelioma cell line | CAGE,0.0390625,BigWig,0.515625,0.5546875,0.0390625,577
CNhs11252_P,squamous cell carcinoma cell line | CAGE,-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,578
CNhs14140_M,thyroid carcinoma cell line | CAGE,0.0390625,BigWig,0.5234375,0.5625,0.0390625,579
CNhs13203_M,CD4+CD25+CD45RA+ naive regulatory T cells expanded | CA,0.0390625,BigWig,0.515625,0.5546875,0.0390625,580
CNhs12341_M,Cardiac Myocyte | CAGE,0.0390625,BigWig,0.52734375,0.56640625,0.0390625,581
CNhs10865_M,Endothelial Cells - Lymphatic | CAGE,0.0390625,BigWig,0.53125,0.5703125,0.0390625,582
CNhs11376_P,Endothelial Cells - Microvascular | CAGE,-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,583
CNhs11376_M,Endothelial Cells - Microvascular | CAGE,0.0390625,BigWig,0.53515625,0.57421875,0.0390625,584
CNhs11339_M,Fibroblast - Conjunctival | CAGE,0.0390625,BigWig,0.54296875,0.58203125,0.0390625,585
CNhs14132_M,"Fibroblast - Gingival,  (chronic periodontitis) | CAGE",0.0390625,BigWig,0.51171875,0.55078125,0.0390625,586
CNhs11996_M,"Fibroblast - Periodontal Ligament,  (PLH3) | CAGE",0.0390625,BigWig,0.52734375,0.56640625,0.0390625,587
CNhs10878_M,Fibroblast - Pulmonary Artery | CAGE,0.0390625,BigWig,0.51953125,0.55859375,0.0390625,588
CNhs11074_M,Fibroblast - skin spinal muscular atrophy | CAGE,0.0390625,BigWig,0.51171875,0.55078125,0.0390625,589
CNhs11335_M,Hepatic Stellate Cells (lipocyte) | CAGE,0.0390625,BigWig,0.5234375,0.5625,0.0390625,590
CNhs10861_P,Macrophage - monocyte derived | CAGE,-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,591
CNhs11346_M,Mesenchymal Stem Cells - hepatic | CAGE,0.0390625,BigWig,0.5546875,0.59375,0.0390625,592
CNhs12338_P,Neurons | CAGE,-0.0390625,BigWig,0.55078125,0.51171875,0.0390625,593
CNhs13816_P,Olfactory epithelial cells | CAGE,-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,594
CNhs11317_M,Pericytes | CAGE,0.0390625,BigWig,0.53515625,0.57421875,0.0390625,595
CNhs12587_M,Perineurial Cells | CAGE,0.0390625,BigWig,0.51953125,0.55859375,0.0390625,596
CNhs11333_M,Renal Mesangial Cells | CAGE,0.0390625,BigWig,0.52734375,0.56640625,0.0390625,597
CNhs12368_M,mesenchymal precursor cell - cardiac | CAGE,0.0390625,BigWig,0.51171875,0.55078125,0.0390625,598
CNhs12554_P,"nasal epithelial cells, tech  | CAGE",-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,599
CNhs13445_P,"Fingernail (including nail plate, eponychium and hypony",-0.0390625,BigWig,0.546875,0.5078125,0.0390625,600
CNhs10617_P,"brain, adult, pool1 | CAGE",-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,601
CNhs10618_P,"cervix, adult, pool1 | CAGE",-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,602
CNhs12847_P,"epididymis, adult | CAGE",-0.0390625,BigWig,0.54296875,0.50390625,0.0390625,603
CNhs13441_P,eye - muscle superior | CAGE,-0.0390625,BigWig,0.55078125,0.51171875,0.0390625,604
CNhs10652_P,"kidney, fetal, pool1 | CAGE",-0.0390625,BigWig,0.5390625,0.5,0.0390625,605
CNhs11680_M,"lung, fetal | CAGE",0.0390625,BigWig,0.54296875,0.58203125,0.0390625,606
CNhs11782_M,"parietal lobe, fetal | CAGE",0.0390625,BigWig,0.515625,0.5546875,0.0390625,607
CNhs12852_M,"submaxillary gland, adult | CAGE",0.0390625,BigWig,0.6875,0.7265625,0.0390625,608
CNhs14076_M,"substantia nigra, newborn | CAGE",0.0390625,BigWig,0.56640625,0.60546875,0.0390625,609
CNhs11770_M,"throat, fetal | CAGE",0.0390625,BigWig,0.55078125,0.58984375,0.0390625,610
K-562-SM-5KM2I.1,bone marrow | RNA-seq,-0.0390625,BigWig,1.0,0.9609375,0.0390625,611
GTEX-11P81-1426-SM-5P9JN.1,colon | RNA-seq,-0.0390625,BigWig,1.0,0.9609375,0.0390625,612
promoter_Tissue_specific,promoter Tissue specific,0.03564453125,BED,0.12158203125,0.1572265625,0.03564453125,613
ENCSR000AUM,A549 | Histone ChIP-seq | H3K4me1,0.03515625,BigWig,0.6015625,0.63671875,0.03515625,614
ENCSR059MVB,ACC112 | Histone ChIP-seq | H3K27ac,0.03515625,BigWig,0.55078125,0.5859375,0.03515625,615
ENCSR000DPL,AG04450 | Histone ChIP-seq | H3K27ac,-0.03515625,BigWig,0.86328125,0.828125,0.03515625,616
ENCSR346IHH,Daoy | DNase-seq,-0.03515625,BigWig,0.70703125,0.671875,0.03515625,617
ENCSR634MAK,HUES64 | Histone ChIP-seq | H3K27me3,-0.03515625,BigWig,0.7734375,0.73828125,0.03515625,618
ENCSR000DUD,HepG2 | Histone ChIP-seq | H3K36me3,-0.03515625,BigWig,0.8671875,0.83203125,0.03515625,619
ENCSR011CSR,NCI-H929 | Histone ChIP-seq | H3K4me1,0.03515625,BigWig,0.640625,0.67578125,0.03515625,620
ENCSR261SMF,iPS DF 6.9 | DNase-seq,-0.03515625,BigWig,0.81640625,0.78125,0.03515625,621
ENCSR352UID,iPS-20b | Histone ChIP-seq | H3K27me3,-0.03515625,BigWig,0.78125,0.74609375,0.03515625,622
ENCSR000DSM,cardiac muscle cell | Histone ChIP-seq | H3K27me3,-0.03515625,BigWig,0.84765625,0.8125,0.03515625,623
ENCSR364MFN,hepatocyte | DNase-seq,-0.03515625,BigWig,0.84765625,0.8125,0.03515625,624
ENCSR410FIQ,mesodermal cell | Histone ChIP-seq | H3K4me1,0.03515625,BigWig,0.640625,0.67578125,0.03515625,625
ENCSR724GUS,"CD4-positive, alpha-beta memory T cell | Histone ChIP-s",0.03515625,BigWig,0.69921875,0.734375,0.03515625,626
ENCSR007HLH,"CD8-positive, alpha-beta T cell | Histone ChIP-seq | H3",0.03515625,BigWig,0.64453125,0.6796875,0.03515625,627
ENCSR000EQH,T-helper 2 cell | DNase-seq,-0.03515625,BigWig,0.72265625,0.6875,0.03515625,628
ENCSR505THJ,foreskin melanocyte | Histone ChIP-seq | H3K36me3,-0.03515625,BigWig,0.85546875,0.8203125,0.03515625,629
ENCSR785BDQ,glomerular visceral epithelial cell | DNase-seq,-0.03515625,BigWig,0.76171875,0.7265625,0.03515625,630
ENCSR000ARG,mammary epithelial cell | Histone ChIP-seq | H3K9me3,0.03515625,BigWig,0.65234375,0.6875,0.03515625,631
ENCSR997YTW,brain | Histone ChIP-seq | H3K27me3,0.03515625,BigWig,0.75390625,0.7890625,0.03515625,632
ENCSR264YGM,caudate nucleus | Histone ChIP-seq | H3K4me1,-0.03515625,BigWig,0.81640625,0.78125,0.03515625,633
ENCSR244MNY,chorion | Histone ChIP-seq | H3K4me1,0.03515625,BigWig,0.73828125,0.7734375,0.03515625,634
ENCSR673XMI,chorionic villus | Histone ChIP-seq | H3K27me3,0.03515625,BigWig,0.8125,0.84765625,0.03515625,635
ENCSR191OEG,duodenal mucosa | Histone ChIP-seq | H3K9ac,0.03515625,BigWig,0.69921875,0.734375,0.03515625,636
ENCSR884EVT,endocrine pancreas | Histone ChIP-seq | H3K4me3,-0.03515625,BigWig,0.671875,0.63671875,0.03515625,637
ENCSR487BEW,heart left ventricle | Histone ChIP-seq | H3K4me3,0.03515625,BigWig,0.69921875,0.734375,0.03515625,638
ENCSR986XLW,lung | DNase-seq,-0.03515625,BigWig,0.60546875,0.5703125,0.03515625,639
ENCSR100YTJ,lung | Histone ChIP-seq | H3K36me3,-0.03515625,BigWig,0.84765625,0.8125,0.03515625,640
ENCSR823QYQ,skeletal muscle tissue | Histone ChIP-seq | H3K4me1,-0.03515625,BigWig,0.83203125,0.796875,0.03515625,641
ENCSR003WKF,stomach smooth muscle | Histone ChIP-seq | H3K9me3,0.03515625,BigWig,0.57421875,0.609375,0.03515625,642
ENCSR645QZT,thymus | Histone ChIP-seq | H3K36me3,-0.03515625,BigWig,0.796875,0.76171875,0.03515625,643
ENCSR762ZLM,thymus | Histone ChIP-seq | H3K4me1,-0.03515625,BigWig,0.78515625,0.75,0.03515625,644
ENCSR050SCZ,trophoblast | Histone ChIP-seq | H3K4me1,0.03515625,BigWig,0.671875,0.70703125,0.03515625,645
ENCSR813CKU,urinary bladder | DNase-seq,-0.03515625,BigWig,0.72265625,0.6875,0.03515625,646
CNhs13478_P,"Hep-2 cells treated with Streptococci strain JRS4, biol",-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,647
CNhs13054_M,acute myeloid leukemia (FAB M1) cell line | CAGE,0.03515625,BigWig,0.5234375,0.55859375,0.03515625,648
CNhs11864_M,acute myeloid leukemia (FAB M2) cell line | CAGE,0.03515625,BigWig,0.515625,0.55078125,0.03515625,649
CNhs13052_M,acute myeloid leukemia (FAB M2) cell line | CAGE,0.03515625,BigWig,0.51953125,0.5546875,0.03515625,650
CNhs11882_P,adenocarcinoma cell line | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,651
CNhs11889_M,anaplastic squamous cell carcinoma cell line | CAGE,0.03515625,BigWig,0.54296875,0.578125,0.03515625,652
CNhs11265_P,bile duct carcinoma cell line | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,653
CNhs11271_M,hepatoma cell line | CAGE,0.03515625,BigWig,0.53125,0.56640625,0.03515625,654
CNhs11254_M,melanoma cell line | CAGE,0.03515625,BigWig,0.57421875,0.609375,0.03515625,655
CNhs13062_M,mesothelioma cell line | CAGE,0.03515625,BigWig,0.53125,0.56640625,0.03515625,656
CNhs13074_M,mesothelioma cell line | CAGE,0.03515625,BigWig,0.53515625,0.5703125,0.03515625,657
CNhs11744_M,neuroectodermal tumor cell line | CAGE,0.03515625,BigWig,0.515625,0.55078125,0.03515625,658
CNhs11854_M,neurofibroma cell line | CAGE,0.03515625,BigWig,0.53515625,0.5703125,0.03515625,659
CNhs12193_M,non-small cell lung cancer cell line | CAGE,0.03515625,BigWig,0.51171875,0.546875,0.03515625,660
CNhs11832_P,pancreatic carcinoma cell line | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,661
CNhs13508_M,serous adenocarcinoma cell line | CAGE,0.03515625,BigWig,0.53125,0.56640625,0.03515625,662
CNhs11285_M,small cell lung carcinoma cell line | CAGE,0.03515625,BigWig,0.53515625,0.5703125,0.03515625,663
CNhs11812_P,small cell lung carcinoma cell line | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,664
CNhs11054_P,Adipocyte - omental | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,665
CNhs11325_M,Alveolar Epithelial Cells | CAGE,0.03515625,BigWig,0.5390625,0.57421875,0.03515625,666
CNhs10858_P,CD14+ monocyte derived endothelial progenitor cells | C,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,667
CNhs13195_M,CD4+CD25+CD45RA- memory regulatory T cells | CAGE,0.03515625,BigWig,0.5234375,0.55859375,0.03515625,668
CNhs11372_P,Chondrocyte - de diff | CAGE,-0.03515625,BigWig,0.54296875,0.5078125,0.03515625,669
CNhs11372_M,Chondrocyte - de diff | CAGE,0.03515625,BigWig,0.55078125,0.5859375,0.03515625,670
CNhs11336_M,Corneal Epithelial Cells | CAGE,0.03515625,BigWig,0.6015625,0.63671875,0.03515625,671
CNhs14135_M,"Fibroblast - Gingival,  (periodontitis) | CAGE",0.03515625,BigWig,0.51171875,0.546875,0.03515625,672
CNhs11343_M,Fibroblast - Villous Mesenchymal | CAGE,0.03515625,BigWig,0.52734375,0.5625,0.03515625,673
CNhs11353_M,Fibroblast - skin dystrophia myotonica | CAGE,0.03515625,BigWig,0.51171875,0.546875,0.03515625,674
CNhs12596_M,Iris Pigment Epithelial Cells | CAGE,0.03515625,BigWig,0.54296875,0.578125,0.03515625,675
CNhs13925_M,"Mast cell, expanded and stimulated | CAGE",0.03515625,BigWig,0.546875,0.58203125,0.03515625,676
CNhs10850_P,Mesothelial Cells | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,677
CNhs11081_M,Preadipocyte - subcutaneous | CAGE,0.03515625,BigWig,0.53125,0.56640625,0.03515625,678
CNhs10882_M,Prostate Epithelial Cells (polarized) | CAGE,0.03515625,BigWig,0.53515625,0.5703125,0.03515625,679
CNhs10842_P,Retinal Pigment Epithelial Cells | CAGE,-0.03515625,BigWig,0.5390625,0.50390625,0.03515625,680
CNhs11324_M,Smooth Muscle Cells - Esophageal | CAGE,0.03515625,BigWig,0.5234375,0.55859375,0.03515625,681
CNhs11090_M,Smooth Muscle Cells - Subclavian Artery | CAGE,0.03515625,BigWig,0.51953125,0.5546875,0.03515625,682
CNhs12374_M,mesenchymal precursor cell - ovarian cancer metastasis,0.03515625,BigWig,0.51953125,0.5546875,0.03515625,683
CNhs13458_M,Skin - palm | CAGE,0.03515625,BigWig,0.56640625,0.6015625,0.03515625,684
CNhs13435_P,achilles tendon | CAGE,-0.03515625,BigWig,0.546875,0.51171875,0.03515625,685
CNhs13435_M,achilles tendon | CAGE,0.03515625,BigWig,0.57421875,0.609375,0.03515625,686
CNhs11780_M,"colon, fetal | CAGE",0.03515625,BigWig,0.53515625,0.5703125,0.03515625,687
CNhs13441_M,eye - muscle superior | CAGE,0.03515625,BigWig,0.5546875,0.58984375,0.03515625,688
CNhs11790_M,"left atrium, adult | CAGE",0.03515625,BigWig,0.5390625,0.57421875,0.03515625,689
CNhs11789_M,"left ventricle, adult | CAGE",0.03515625,BigWig,0.55078125,0.5859375,0.03515625,690
CNhs11768_M,"tongue, fetal | CAGE",0.03515625,BigWig,0.578125,0.61328125,0.03515625,691
GTEX-14DAR-2126-SM-5RQID.1,blood vessel | RNA-seq,-0.03515625,BigWig,1.0,0.96484375,0.03515625,692
K-562-SM-7LG4B.1,bone marrow | RNA-seq,-0.03515625,BigWig,1.0,0.96484375,0.03515625,693
GTEX-13QJ3-0726-SM-5SI68.1,muscle | RNA-seq,-0.03515625,BigWig,1.0,0.96484375,0.03515625,694
GTEX-1HKZK-1126-SM-9WG82.1,pancreas | RNA-seq,-0.03515625,BigWig,1.0,0.96484375,0.03515625,695
GTEX-14PKV-1826-SM-69LO9.1,stomach | RNA-seq,-0.03515625,BigWig,1.0,0.96484375,0.03515625,696
3UTR+,3UTR+,0.03375244140625,BED,0.01361083984375,0.04736328125,0.03375244140625,697
ENCSR784AQY,DOHH2 | Histone ChIP-seq | H3K36me3,-0.03125,BigWig,0.65234375,0.62109375,0.03125,698
ENCSR880SUY,H1 | Histone ChIP-seq | H3K27ac,0.03125,BigWig,0.76171875,0.79296875,0.03125,699
ENCSR216OGD,H1 | Histone ChIP-seq | H3K27me3,-0.03125,BigWig,0.84765625,0.81640625,0.03125,700
ENCSR964WHY,H9 | DNase-seq,-0.03125,BigWig,0.75390625,0.72265625,0.03125,701
ENCSR410GUN,HUES6 | Histone ChIP-seq | H3K27me3,-0.03125,BigWig,0.8046875,0.7734375,0.03125,702
ENCSR237OBF,HUES6 | Histone ChIP-seq | H3K36me3,0.03125,BigWig,0.86328125,0.89453125,0.03125,703
ENCSR000AOF,HeLa-S3 | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.78125,0.8125,0.03125,704
ENCSR000AKR,K562 | Histone ChIP-seq | H3K36me3,-0.03125,BigWig,0.80859375,0.77734375,0.03125,705
ENCSR668LDD,K562 | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.65234375,0.68359375,0.03125,706
ENCSR976JHS,KMS-11 | Histone ChIP-seq | H3K4me1,0.03125,BigWig,0.65625,0.6875,0.03125,707
ENCSR503BEM,LoVo | DNase-seq,-0.03125,BigWig,0.75,0.71875,0.03125,708
ENCSR000EXE,NT2/D1 | Histone ChIP-seq | H3K27me3,-0.03125,BigWig,0.8828125,0.8515625,0.03125,709
ENCSR449AYM,OCI-LY1 | Histone ChIP-seq | H3K36me3,-0.03125,BigWig,0.67578125,0.64453125,0.03125,710
ENCSR867TPP,OCI-LY3 | Histone ChIP-seq | H3K27me3,0.03125,BigWig,0.76953125,0.80078125,0.03125,711
ENCSR243AIS,OCI-LY7 | Histone ChIP-seq | H3K36me3,-0.03125,BigWig,0.6171875,0.5859375,0.03125,712
ENCSR726LZG,PC-9 | Histone ChIP-seq | H3K27me3,0.03125,BigWig,0.6796875,0.7109375,0.03125,713
ENCSR000DXB,Panc1 | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.59375,0.625,0.03125,714
ENCSR000DXL,SK-N-MC | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.625,0.65625,0.03125,715
ENCSR111QAW,SK-N-MC | Histone ChIP-seq | H3K9ac,0.03125,BigWig,0.69140625,0.72265625,0.03125,716
ENCSR000FCR,SK-N-SH | Histone ChIP-seq | H3K4me1,-0.03125,BigWig,0.70703125,0.67578125,0.03125,717
ENCSR743JIT,iPS-18a | Histone ChIP-seq | H3K27me3,-0.03125,BigWig,0.69921875,0.66796875,0.03125,718
ENCSR000EMV,cardiac myoblast | DNase-seq,0.03125,BigWig,0.8203125,0.8515625,0.03125,719
ENCSR731QLJ,mesenchymal stem cell | DNase-seq,-0.03125,BigWig,0.5859375,0.5546875,0.03125,720
ENCSR746CUY,mesenchymal stem cell | Histone ChIP-seq | H3K9me3,0.03125,BigWig,0.75390625,0.78515625,0.03125,721
ENCSR000ANV,myotube | Histone ChIP-seq | H3K27ac,-0.03125,BigWig,0.6484375,0.6171875,0.03125,722
ENCSR238WMO,neuronal stem cell | Histone ChIP-seq | H3K36me3,-0.03125,BigWig,0.75,0.71875,0.03125,723
ENCSR425PQI,trophoblast cell | Histone ChIP-seq | H3K27ac,0.03125,BigWig,0.78125,0.8125,0.03125,724
ENCSR441RDQ,"CD4-positive, CD25-positive, alpha-beta regulatory T ce",0.03125,BigWig,0.53515625,0.56640625,0.03125,725
ENCSR000EQF,T-helper 17 cell | DNase-seq,-0.03125,BigWig,0.71484375,0.68359375,0.03125,726
ENCSR512BHQ,foreskin fibroblast | Histone ChIP-seq | H3K9me3,-0.03125,BigWig,0.765625,0.734375,0.03125,727
ENCSR000EXW,mononuclear cell | Histone ChIP-seq | H3K27me3,0.03125,BigWig,0.67578125,0.70703125,0.03125,728
ENCSR391EQV,natural killer cell | Histone ChIP-seq | H3K27ac,0.03125,BigWig,0.63671875,0.66796875,0.03125,729
ENCSR963TKB,natural killer cell | Histone ChIP-seq | H3K4me1,0.03125,BigWig,0.77734375,0.80859375,0.03125,730
ENCSR028IND,neurosphere | Histone ChIP-seq | H3K27me3,0.03125,BigWig,0.828125,0.859375,0.03125,731
ENCSR955OBN,neurosphere | Histone ChIP-seq | H3K27me3,0.03125,BigWig,0.77734375,0.80859375,0.03125,732
ENCSR804FSU,peripheral blood mononuclear cell | Histone ChIP-seq |,-0.03125,BigWig,0.76953125,0.73828125,0.03125,733
ENCSR000ANF,skeletal muscle myoblast | Histone ChIP-seq | H3K27ac,-0.03125,BigWig,0.65625,0.625,0.03125,734
ENCSR189QAD,adrenal gland | Histone ChIP-seq | H3K27ac,-0.03125,BigWig,0.64453125,0.61328125,0.03125,735
ENCSR820XRX,brain | DNase-seq,0.03125,BigWig,0.73828125,0.76953125,0.03125,736
ENCSR780FXX,brain | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.625,0.65625,0.03125,737
ENCSR499IIR,chorion | Histone ChIP-seq | H3K27ac,0.03125,BigWig,0.74609375,0.77734375,0.03125,738
ENCSR149XIH,duodenal mucosa | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.65234375,0.68359375,0.03125,739
ENCSR799TMR,duodenal mucosa | Histone ChIP-seq | H3K4me3,0.03125,BigWig,0.640625,0.671875,0.03125,740
ENCSR324JDC,endocrine pancreas | Histone ChIP-seq | H3K27ac,-0.03125,BigWig,0.734375,0.703125,0.03125,741
ENCSR478BKA,esophagus | Histone ChIP-seq | H3K4me1,-0.03125,BigWig,0.87109375,0.83984375,0.03125,742
