variant_type,delta_col,mean,std
indel,D_BW_ENCSR013KEC,0.005596538990158124,0.020839923758985357
indel,D_BW_ENCSR832JVP,0.004781940582166198,0.017002038196831572
indel,D_BW_ENCSR824UNY,0.0046517956840254485,0.018641573569350908
indel,D_BW_ENCSR065HOR,0.003596521975921462,0.02021591144776767
indel,D_BW_ENCSR501JET,0.002354468335075061,0.017522100368701086
indel,D_BW_ENCSR701KJD,0.002116348934966111,0.01576064199502142
indel,D_BW_ENCSR746CUY,0.004467270435939095,0.016563505920813782
indel,D_BW_ENCSR714DIF,0.0012680833139357916,0.01398837065916509
indel,D_BW_ENCSR473PNT,0.004289266090093668,0.01667309900764113
indel,D_BW_ENCSR405AXO,0.006072514330140992,0.018438580202605873
indel,D_BW_ENCSR144RXL,0.006760065190129443,0.024308286289759402
indel,D_BW_ENCSR664KWY,0.005296706052588184,0.01893489413246717
indel,D_BW_ENCSR441SAT,0.004988934029502552,0.018044829040455974
indel,D_BW_ENCSR839PUY,0.004860167468133505,0.018954121348629394
indel,D_BW_ENCSR000EMX,0.0019538833494001477,0.01045620601571816
indel,D_BW_ENCSR931WLE,0.002920049049187235,0.018096122025467537
indel,D_BW_ENCSR000DSL,0.002372637184703119,0.013051903532229937
indel,D_BW_ENCSR000DSH,0.003600670690351576,0.01876779381714393
indel,D_BW_ENCSR100LWU,0.001028138129444774,0.010758732677269992
indel,D_BW_ENCSR410FIQ,0.0014523526968388016,0.017884880757671022
indel,D_BW_ENCSR000DSE,0.0029750583024346377,0.011607068270724236
indel,D_BW_ENCSR887ZPC,0.002952045901220151,0.011993377487220257
indel,D_BW_ENCSR113LFZ,0.001854951086687139,0.01426697807363012
indel,D_BW_ENCSR290EHP,0.0016983386442161552,0.01583777655682402
indel,D_BW_ENCSR922CAT,0.001343089567767396,0.01282968649887783
indel,D_BW_ENCSR691BNO,0.001666905587179619,0.009775981743387775
indel,D_BW_ENCSR000ANV,0.0024339740516296274,0.01663371203448741
indel,D_BW_ENCSR000ATI,0.0016065455099442219,0.010515030868774637
indel,D_BW_ENCSR000ANW,0.0028023187033247307,0.016904611834501752
indel,D_BW_ENCSR000ANX,0.0037136919390571856,0.017228436234670318
indel,D_BW_ENCSR000ANZ,0.003149984671028257,0.012131722791188567
indel,D_BW_ENCSR000AOY,0.002973148697300961,0.015094592116215345
indel,D_BW_ENCSR000AQM,0.0037807560803597433,0.012891130066704788
indel,D_BW_ENCSR124VOE,0.0009824422808124968,0.012414863032616208
indel,D_BW_ENCSR654VRX,0.001139094349640118,0.013079545269120996
indel,D_BW_ENCSR714KGG,0.0023943660772187997,0.013584004106859181
indel,D_BW_ENCSR608VNA,0.0015474876538538206,0.00933037133077378
indel,D_BW_ENCSR531QHM,0.0013894322065985654,0.011359683872528724
indel,D_BW_ENCSR405NQJ,0.0022884741604383193,0.010331353888981046
indel,D_BW_ENCSR963ALV,0.0019768842479638885,0.010502235337032848
indel,D_BW_ENCSR449AXO,0.0017809893726091746,0.010324170114380292
indel,D_BW_ENCSR139PIA,0.0016244255824982845,0.00937031408016105
indel,D_BW_ENCSR573CWZ,0.0017183528162215665,0.007923592265568042
indel,D_BW_ENCSR274OIJ,0.001390374048044587,0.009539445039817612
indel,D_BW_ENCSR661MUS,0.001460030853803358,0.007814515379404046
indel,D_BW_ENCSR105NMJ,0.0029217596419520214,0.012167941964294772
indel,D_BW_ENCSR256KTR,0.0015208837288128263,0.007170235869779409
indel,D_BW_ENCSR842NGQ,0.002218461267835876,0.013957242884071588
indel,D_BW_ENCSR688ZOS,0.001700031900449913,0.011124086544403266
indel,D_BW_ENCSR890NXD,0.0010903446297896536,0.014951673600473116
indel,D_BW_ENCSR662PLB,0.0021464524176642505,0.011243397417252507
indel,D_BW_ENCSR688OUZ,0.003893933743100858,0.01646728964547275
indel,D_BW_ENCSR486ZKB,0.002197452364205654,0.019363209386550034
indel,D_BW_ENCSR814TSD,0.003165162281096257,0.019756343251586907
indel,D_BW_ENCSR314WYC,0.0031221228293104517,0.012446284016746943
indel,D_BW_ENCSR000GGX,0.005070996636719145,0.01991155080064453
indel,D_BW_ENCSR278FVO,0.001789516909520932,0.008957363935691317
indel,D_BW_ENCSR799SRL,0.004323666060510214,0.01525059435087033
indel,D_BW_ENCSR550XZG,0.003366451899650905,0.01520273005465547
indel,D_BW_ENCSR692CTK,0.004822687263964286,0.01637284277405221
indel,D_BW_ENCSR694LBI,0.005480330076244069,0.019227753341883175
indel,D_BW_ENCSR238WMO,0.0013963127180259753,0.01989314306828988
indel,D_BW_ENCSR256ESY,0.005812057827978583,0.024683606999096205
indel,D_BW_ENCSR169BGF,0.004176333120104789,0.0193588349272275
indel,D_BW_ENCSR254NLC,0.0054681839925320415,0.02181145075052198
indel,D_BW_ENCSR354XWM,0.002828192677854501,0.012807227203088535
indel,D_BW_ENCSR956CTX,0.0047889682064426245,0.020930371577359948
indel,D_BW_ENCSR626UPW,0.0032791401760950203,0.025505779723468187
indel,D_BW_ENCSR391WDE,0.005810467600272083,0.022040409867598684
indel,D_BW_ENCSR800IIW,0.00305147514448932,0.01413291474629665
indel,D_BW_ENCSR136NUH,0.0018084328810814235,0.01384364909891411
indel,D_BW_ENCSR279HKO,0.0013686175271524726,0.014295344177024223
indel,D_BW_ENCSR433PUR,0.0012861529325624362,0.011887161366972467
indel,D_BW_ENCSR104BSN,0.0015505458179273103,0.012123704713045746
indel,D_BW_ENCSR210ZPC,0.0018037749679685189,0.011866440115174412
indel,D_BW_ENCSR143RMH,0.002458554445761613,0.010108692143269284
indel,D_BW_ENCSR651JDA,0.0034905090886800244,0.013819186039435147
indel,D_BW_ENCSR130IMV,0.0014487779591772585,0.009413830216498636
indel,D_BW_ENCSR515PKY,0.0011527774956968243,0.006910867578063873
indel,D_BW_ENCSR540UZV,0.002806637040575896,0.011600067819668713
indel,D_BW_ENCSR090QTV,0.0034192809878073683,0.011886810961288363
indel,D_BW_ENCSR179CDH,0.002605573072107655,0.011855051639219316
indel,D_BW_ENCSR425PQI,0.004297438420747456,0.017256523924088364
indel,D_BW_ENCSR960CWQ,0.005232396548474594,0.017863671221036388
indel,D_BW_ENCSR005YZH,0.0022996821451935633,0.020758586780640957
indel,D_BW_ENCSR038OIN,0.005560708783449999,0.02359892656907331
indel,D_BW_ENCSR035DUS,0.004930082450613091,0.021743754975713656
indel,D_BW_ENCSR564GWG,0.004563692589105551,0.025796699484010317
indel,D_BW_ENCSR874WOB,0.004041405485827727,0.019295539801728295
indel,D_BW_ENCSR815DXY,0.005129998300434369,0.019960616109397148
indel,D_BW_ENCSR044WCY,0.00451237717273603,0.021396417848460112
indel,D_BW_ENCSR247IUJ,0.0021965181728479275,0.00985582101800896
indel,D_BW_ENCSR381PXW,0.0011351021593187214,0.008562661942354145
indel,D_BW_ENCSR891VOV,0.0018309467056781632,0.00964067209801736
indel,D_BW_ENCSR000AUP,0.0009763096067934046,0.012190785430088539
indel,D_BW_ENCSR191ZQT,0.0021158218493862275,0.011958923556608114
indel,D_BW_ENCSR162DGX,0.0017721763608198086,0.011271059459525045
indel,D_BW_ENCSR404MOX,0.0025349783325019195,0.015759822909747295
indel,D_BW_ENCSR557TNE,0.0028468287332346345,0.019323349328227702
indel,D_BW_ENCSR424XBP,0.0019043648231943117,0.01215698403302301
indel,D_BW_ENCSR816NKX,0.003316709539566674,0.020345143277589732
indel,D_BW_ENCSR214VUB,0.0018868599902229627,0.015406264094159322
indel,D_BW_ENCSR290YLQ,0.0017587816616174588,0.013069467500426332
indel,D_BW_ENCSR000DQP,0.0016253517935480768,0.01016477823521266
indel,D_BW_ENCSR000DQR,0.0014120621033982888,0.009174301974892782
indel,D_BW_ENCSR878JSF,0.0016654477775482149,0.01152649927135453
indel,D_BW_ENCSR939UQD,0.002068129162599065,0.010146341815302341
indel,D_BW_ENCSR799SLA,0.0020108387520879037,0.01145438649785922
indel,D_BW_ENCSR005WWZ,0.0013180124132256758,0.009740820171005674
indel,D_BW_ENCSR768SPE,0.0012742901222637596,0.01849078951126843
indel,D_BW_ENCSR890QGK,0.002682659819735935,0.010242790484367527
indel,D_BW_ENCSR000ELE,0.0008783346508128271,0.01127957918175988
indel,D_BW_ENCSR000EPK,0.001229892201921176,0.01433710382719087
indel,D_BW_ENCSR452DCM,0.0009923753425795396,0.016457686718555742
indel,D_BW_ENCSR674JIL,0.0019306053415229776,0.015340451675735193
indel,D_BW_ENCSR695AUY,0.0017201823430928718,0.014117116504004892
indel,D_BW_ENCSR000ASJ,0.0027742557578469907,0.015631291598365626
indel,D_BW_ENCSR012PII,0.0010054020119946198,0.0166761446479627
indel,D_BW_ENCSR000ASK,0.0008194026084047495,0.012745653070055103
indel,D_BW_ENCSR000DWM,0.002245442578887235,0.010477510250297183
indel,D_BW_ENCSR080XUB,0.0018615407296495095,0.017834197006423663
indel,D_BW_ENCSR000ASL,0.0018031243252071758,0.01637091957297065
indel,D_BW_ENCSR244XWL,0.0026201982797568082,0.02012943770091194
indel,D_BW_ENCSR000ASM,-0.00024733682088244326,0.017579757780749345
indel,D_BW_ENCSR400VWA,0.0006148987969973521,0.017807834832433173
indel,D_BW_ENCSR000ASN,0.0012127484090880783,0.01063029764419152
indel,D_BW_ENCSR000DWL,0.0017479613547179839,0.008956165802732759
indel,D_BW_ENCSR796FCS,0.0016974805134485303,0.0111853165850918
indel,D_BW_ENCSR000ATF,0.0007873952443800034,0.012516890353674696
indel,D_BW_ENCSR000ASP,0.0016068654927740688,0.011426514120179993
indel,D_BW_ENCSR236JVK,0.0013091936225926336,0.015699030828199692
indel,D_BW_ENCSR373BIX,0.0017645806486917004,0.012302837972230527
indel,D_BW_ENCSR000EQJ,0.0012976235520036157,0.011338017364875684
indel,D_BW_ENCSR000EQK,0.002785343542653768,0.01161080423311252
indel,D_BW_ENCSR577GVS,-0.0010276230968817009,0.011828088756599504
indel,D_BW_ENCSR203GEP,0.0015497663895068957,0.013120978355627408
indel,D_BW_ENCSR630LQO,0.003606809308324164,0.01611441501518099
indel,D_BW_ENCSR292ZMG,0.0024515853253978333,0.015570563606428878
indel,D_BW_ENCSR435WPP,0.0015027228594927027,0.013396019908134315
indel,D_BW_ENCSR523BMU,0.0006780266101340508,0.01265132885364498
indel,D_BW_ENCSR579DZQ,0.00041526071692877967,0.010051583151324721
indel,D_BW_ENCSR966QUX,0.0022975431474842414,0.0174905929974905
indel,D_BW_ENCSR441RDQ,0.0019801419197357263,0.008071603756312143
indel,D_BW_ENCSR860MYX,0.0017171986985845028,0.009536721190037479
indel,D_BW_ENCSR167JFX,0.0010334611599465157,0.008403005097440146
indel,D_BW_ENCSR425MRQ,0.0020721991196453625,0.009906509501869358
indel,D_BW_ENCSR569ATD,0.001806499830353403,0.009152515039364241
indel,D_BW_ENCSR643GHI,0.0013159798563132106,0.009212210943713784
indel,D_BW_ENCSR683QJJ,0.0008833084190100955,0.00872015929773674
indel,D_BW_ENCSR138DOM,0.0010078914828137568,0.013325012282759502
indel,D_BW_ENCSR546SDM,0.0017776061073014392,0.015045259395326862
indel,D_BW_ENCSR561KOM,0.0016474463492769504,0.012621991227667141
indel,D_BW_ENCSR043SBG,0.0017098763532805861,0.013533271017866425
indel,D_BW_ENCSR733QOZ,0.0019119394563021533,0.01724965303198107
indel,D_BW_ENCSR769SGQ,0.0012687519536674408,0.013050462442223694
indel,D_BW_ENCSR774OKQ,0.00273190729065505,0.01780480408523321
indel,D_BW_ENCSR828WZG,0.001221745408252776,0.013318995795401594
indel,D_BW_ENCSR877ZUK,0.0019320257812986083,0.013974875467228491
indel,D_BW_ENCSR466XPN,0.0018712843554171828,0.017720168813181492
indel,D_BW_ENCSR777RWW,0.0012996049799086976,0.015365617517773787
indel,D_BW_ENCSR971QHH,0.001794475267468397,0.01557965121127089
indel,D_BW_ENCSR263WLD,0.0007389148186448539,0.010176902938487695
indel,D_BW_ENCSR714KWW,0.002440683179064581,0.01097427478686095
indel,D_BW_ENCSR852FRR,0.0013908707534177151,0.008861491212308408
indel,D_BW_ENCSR453GNY,0.0015930074403820937,0.00933769064328547
indel,D_BW_ENCSR692ICP,0.002652270366830729,0.009790736543071023
indel,D_BW_ENCSR787WLV,0.001458072211053343,0.021844241482712308
indel,D_BW_ENCSR314BEX,0.0020730562597540718,0.012650757502702996
indel,D_BW_ENCSR724GUS,0.0008417241901351914,0.011586417617173956
indel,D_BW_ENCSR012KUR,0.0017673954959281154,0.011817302446539038
indel,D_BW_ENCSR702RZM,0.0021620583776401792,0.012692578911190515
indel,D_BW_ENCSR580WRV,0.0029812890516864076,0.013261038606301654
indel,D_BW_ENCSR660WQO,0.001175916371032912,0.013474849494716582
indel,D_BW_ENCSR887ESB,0.002194505043857536,0.013933350358110436
indel,D_BW_ENCSR077FZT,0.003035010283233276,0.013135799034893262
indel,D_BW_ENCSR223APP,0.0030582568652081686,0.011674432776359692
indel,D_BW_ENCSR117IQD,0.0026593368469513025,0.008739944725693713
indel,D_BW_ENCSR239SNR,0.002801053907072115,0.00965146634571862
indel,D_BW_ENCSR333VFQ,0.00330180584668893,0.011513553013202175
indel,D_BW_ENCSR020LUD,0.000787990245132235,0.008479381392800217
indel,D_BW_ENCSR316UDN,0.0008624950054059509,0.007877372131799964
indel,D_BW_ENCSR609DDQ,0.0024626561589298265,0.01027260466081223
indel,D_BW_ENCSR840TVG,0.002724237169035034,0.010341931894535106
indel,D_BW_ENCSR842VTJ,0.0020976694557034957,0.012150233772887391
indel,D_BW_ENCSR007HLH,0.0015160088063607255,0.013855238658102046
indel,D_BW_ENCSR835OJV,0.0018572614133523112,0.012729178048454458
indel,D_BW_ENCSR103GGR,0.0010783538043443956,0.016821834296372552
indel,D_BW_ENCSR639HVJ,0.002413704399697118,0.012588257786498165
indel,D_BW_ENCSR797GOJ,0.0022636294254855987,0.012797401047530254
indel,D_BW_ENCSR681OSD,0.004029448838115068,0.015343421012263492
indel,D_BW_ENCSR694CDP,0.003149991550604062,0.014081438245196701
indel,D_BW_ENCSR782NOO,0.0028947309994191233,0.016107444782251065
indel,D_BW_ENCSR422LQX,0.0033538616154882937,0.020048599070727594
indel,D_BW_ENCSR631BPS,0.0024119889086743583,0.01402901697788071
indel,D_BW_ENCSR851DHU,0.0009935847169694697,0.019316983656521475
indel,D_BW_ENCSR166ZZZ,0.004181610525259791,0.014667813859366963
indel,D_BW_ENCSR231FDF,0.002897714864073918,0.013402301151758089
indel,D_BW_ENCSR660KHZ,0.0023287413082844883,0.012068736889956343
indel,D_BW_ENCSR796CSH,0.001646337361657168,0.008906884387722644
indel,D_BW_ENCSR348UWU,0.0029216574940104673,0.01325701044219873
indel,D_BW_ENCSR815PSO,0.0021780479427630003,0.008658190394423762
indel,D_BW_ENCSR824PXG,0.0026050779077595072,0.012784873650585914
indel,D_BW_ENCSR905SHH,0.0033367592101832396,0.011105654798986238
indel,D_BW_ENCSR810EPZ,0.0015348544411381857,0.011983951231467806
indel,D_BW_ENCSR517SMA,0.00226141244090495,0.012871338185446413
indel,D_BW_ENCSR944RKI,0.0031783018856277536,0.013490434098811127
indel,D_BW_ENCSR372MTE,0.002172287261166841,0.013500495061002028
indel,D_BW_ENCSR962AKF,0.003108722846593883,0.013453289834369404
indel,D_BW_ENCSR043SJS,0.0030774779046781617,0.010745297553939194
indel,D_BW_ENCSR040DGJ,0.002102335184014515,0.009580117000185354
indel,D_BW_ENCSR366YTD,0.0022002778885437183,0.00955986620732192
indel,D_BW_ENCSR414IHC,0.0022333423406683726,0.009185757226258067
indel,D_BW_ENCSR627UDJ,0.0013862037042281414,0.011537512293794858
indel,D_BW_ENCSR628IRM,0.0015891643442275452,0.008447422620125494
indel,D_BW_ENCSR222QLW,0.0014538124327514311,0.012816814495360505
indel,D_BW_ENCSR920EOT,0.0018507989599874256,0.01938726043030112
indel,D_BW_ENCSR716VIQ,0.003133688882227199,0.017730930459731835
indel,D_BW_ENCSR218OEZ,0.0019257086796113329,0.01815756611275646
indel,D_BW_ENCSR395YXN,0.0020911087619961133,0.009771535324269115
indel,D_BW_ENCSR115GFR,0.00038398302823222576,0.014140003395272526
indel,D_BW_ENCSR974EGY,0.0027353341449550864,0.009727425891145761
indel,D_BW_ENCSR000EQD,0.0020280192543374975,0.01069979934425955
indel,D_BW_ENCSR000EQF,0.0019426646875432543,0.012344033691592846
indel,D_BW_ENCSR041UZZ,0.0012006873018963954,0.010985936535998558
indel,D_BW_ENCSR675EXE,0.002524862879421132,0.014313248298526284
indel,D_BW_ENCSR998RVD,0.0018992183501260322,0.0166527439019915
indel,D_BW_ENCSR091TTT,0.0026498914645539315,0.014463461043120579
indel,D_BW_ENCSR957XEV,0.0031757421880987983,0.011889808520632648
indel,D_BW_ENCSR451GTQ,0.002288447797903834,0.011251192776463694
indel,D_BW_ENCSR678RCY,0.0026963513863934264,0.009606400147587471
indel,D_BW_ENCSR000EQH,0.00313041624049841,0.012187420670906212
indel,D_BW_ENCSR000EQI,0.0007263673529620536,0.012277348982480967
indel,D_BW_ENCSR207TUX,0.00242703844855917,0.01044474338811625
indel,D_BW_ENCSR000AOQ,0.0023348513622583333,0.013350473432041977
indel,D_BW_ENCSR000AOU,0.0024685231162130225,0.010827628982072622
indel,D_BW_ENCSR000ART,0.003069280587405049,0.015302837186781345
indel,D_BW_ENCSR000ENF,0.001702876852710051,0.014008430885874846
indel,D_BW_ENCSR000DXK,0.004131701184111619,0.015546581920899392
indel,D_BW_ENCSR000DXH,0.004326342545718037,0.022304879162157967
indel,D_BW_ENCSR000DXJ,0.0009208137749084585,0.007396475501957736
indel,D_BW_ENCSR856NXV,0.0009068860461727294,0.013878861630474162
indel,D_BW_ENCSR122VUW,0.00035446805196675786,0.013242830100306817
indel,D_BW_ENCSR191EII,0.00039289323466856616,0.012844068002451456
indel,D_BW_ENCSR271QSV,0.00023853366064563022,0.0138765171729745
indel,D_BW_ENCSR281HBB,0.0016387790744214396,0.012378086962112797
indel,D_BW_ENCSR320TUJ,0.00048661705309444297,0.013056766283402837
indel,D_BW_ENCSR453EVC,0.0010587309426107786,0.011563065212517097
indel,D_BW_ENCSR468ZXN,-0.00027264633997655643,0.01334680713087289
indel,D_BW_ENCSR495INQ,0.0010939118274361143,0.012652451988561953
indel,D_BW_ENCSR564TUY,0.0011195977969182826,0.01138828261564674
indel,D_BW_ENCSR639ZJI,0.0013991433607684388,0.012823249289139005
indel,D_BW_ENCSR735BIM,0.0007793301800721681,0.011556847207113722
indel,D_BW_ENCSR620AZM,0.0023887156889819483,0.016846578140781065
indel,D_BW_ENCSR891KSP,0.0015865923735353534,0.014454432810416392
indel,D_BW_ENCSR011QFP,0.002313401285190882,0.016625789261813257
indel,D_BW_ENCSR038GYF,0.0025883281770285255,0.012583266788476098
indel,D_BW_ENCSR311OCP,0.002810778655283779,0.017750708434057856
indel,D_BW_ENCSR355PUX,0.0012817548472685387,0.014649208724410265
indel,D_BW_ENCSR458PCE,0.0028851921098274097,0.016097986369852997
indel,D_BW_ENCSR862NIZ,0.0015074438995931947,0.012672248341070185
indel,D_BW_ENCSR060YIB,0.0027081689015650023,0.020049734241728893
indel,D_BW_ENCSR164ROX,0.0006231099284586814,0.013104356907271018
indel,D_BW_ENCSR268JEO,0.0025720618878485204,0.019177824878979836
indel,D_BW_ENCSR731OMG,0.0023800798950653216,0.017674620545450912
indel,D_BW_ENCSR920YBY,0.002747574176154308,0.018332337958287502
indel,D_BW_ENCSR170NCG,0.0029905408153023194,0.0201680130036028
indel,D_BW_ENCSR196KYU,0.001798929985430322,0.018932882737691285
indel,D_BW_ENCSR340SGE,1.251961715994119e-05,0.017237451646384794
indel,D_BW_ENCSR401CJA,0.0020231085580912104,0.018673089242045412
indel,D_BW_ENCSR691CSS,0.002038747209811365,0.02089125677813183
indel,D_BW_ENCSR045QJH,0.002916437106779738,0.013436623274993478
indel,D_BW_ENCSR136QKZ,0.001882630812274232,0.01239755830200112
indel,D_BW_ENCSR163ALM,0.0012977631248375495,0.01356447483446719
indel,D_BW_ENCSR192GUR,0.0015431558876706842,0.014065670936567097
indel,D_BW_ENCSR438DSO,0.0012657744732589933,0.012524124523809745
indel,D_BW_ENCSR681HMF,0.004101399624666899,0.014177134469272618
indel,D_BW_ENCSR179MIQ,0.0016636064728431314,0.013678715789799874
indel,D_BW_ENCSR245ZCU,0.00193614020792291,0.012904552990430754
indel,D_BW_ENCSR734ESI,0.0029880678004285087,0.01262301448298018
indel,D_BW_ENCSR957WQX,0.0025106680580343457,0.017610375362900724
indel,D_BW_ENCSR979RHZ,0.0036734291941395315,0.015189327312383281
indel,D_BW_ENCSR820WLP,0.0022512114059011473,0.009940987661384982
indel,D_BW_ENCSR892HPQ,0.0008708110916757628,0.010506412968767573
indel,D_BW_ENCSR368ZJL,0.0018487795017872932,0.012849212533232967
indel,D_BW_ENCSR610IIJ,0.002383967956127332,0.014590396642119273
indel,D_BW_ENCSR911BCA,0.0025114415975378713,0.01396167427920734
indel,D_BW_ENCSR291KBJ,0.002055514167000162,0.010605542090939628
indel,D_BW_ENCSR750ZCV,0.0021362443930114296,0.009465600468271735
indel,D_BW_ENCSR000EKF,0.0012999816504431785,0.01166774212319762
indel,D_BW_ENCSR000ALB,0.001401950612953165,0.015084708094066703
indel,D_BW_ENCSR000AKK,0.002536401854327511,0.01161267263214747
indel,D_BW_ENCSR000DVO,0.003423059691132381,0.013519624019686309
indel,D_BW_ENCSR000DVM,0.003982295399997813,0.019942743879404826
indel,D_BW_ENCSR000AKN,0.0020224674366627815,0.012720122285448254
indel,D_BW_ENCSR000DVN,0.0018996123021549356,0.009129831251158828
indel,D_BW_ENCSR578QSO,0.0013486095192469828,0.010922922081461313
indel,D_BW_ENCSR000ATB,0.0034380087892104385,0.01090043082238281
indel,D_BW_ENCSR000ELD,0.0009273388048948673,0.013014647913773929
indel,D_BW_ENCSR910PDW,0.0001297760428043834,0.016404022491499668
indel,D_BW_ENCSR000DXF,0.0008965855049844814,0.006462267507581952
indel,D_BW_ENCSR579YLO,0.0022869531137461145,0.011536844792021408
indel,D_BW_ENCSR953ULK,0.0026535349429369194,0.014063554660468542
indel,D_BW_ENCSR136VLK,0.0025734083584250944,0.013879296719178837
indel,D_BW_ENCSR595FWR,0.0024814179179190707,0.011206623968411484
indel,D_BW_ENCSR347HBG,0.0027014438685507877,0.013766278181699306
indel,D_BW_ENCSR728GTL,0.0018305381139119465,0.013632929005433739
indel,D_BW_ENCSR324VZT,0.0023379285689976515,0.013623914856860049
indel,D_BW_ENCSR912IDH,0.002893595649264856,0.015851190185247183
indel,D_BW_ENCSR403KAA,0.0015490461804750113,0.007043887527770567
indel,D_BW_ENCSR902QIJ,0.0013326749356939963,0.010186504700457101
indel,D_BW_ENCSR311XVL,0.0023359000297574566,0.012394418747379508
indel,D_BW_ENCSR000APN,0.003011774213250214,0.016155655468139872
indel,D_BW_ENCSR000APR,0.004328730529034897,0.01610913752110671
indel,D_BW_ENCSR000AMR,0.0021041479247208557,0.015613166463688969
indel,D_BW_ENCSR000AMS,0.002827648861146259,0.013098041596253268
indel,D_BW_ENCSR000AMT,0.004680056926396194,0.02177808999176456
indel,D_BW_ENCSR000AMW,0.0025919139770479633,0.011414026423112827
indel,D_BW_ENCSR000DVC,0.0016428143584056795,0.011958106619655821
indel,D_BW_ENCSR000DWZ,0.0008050442182236211,0.00819674095953596
indel,D_BW_ENCSR000AMX,0.0032990936427235275,0.015038758007715019
indel,D_BW_ENCSR000ARQ,0.00431370812219706,0.014582922893856274
indel,D_BW_ENCSR000DUW,0.0007548250760177936,0.010073410589653387
indel,D_BW_ENCSR000DUZ,0.00043116459005537234,0.006918964520970623
indel,D_BW_ENCSR176KYD,0.00209048084935323,0.011799141350021008
indel,D_BW_ENCSR622TWS,0.0012179115032115032,0.012440315477564818
indel,D_BW_ENCSR184LMY,0.0011412073700711998,0.016329924067561594
indel,D_BW_ENCSR562ACY,0.0012389939357479304,0.011927098202081167
indel,D_BW_ENCSR648GDP,0.0013114369146711609,0.012039003899846131
indel,D_BW_ENCSR371KRY,0.0012479463552614108,0.011922881598053471
indel,D_BW_ENCSR555TFE,0.0010403447534238863,0.012468955874449072
indel,D_BW_ENCSR383BLX,0.0011663245362258023,0.01457109704895101
indel,D_BW_ENCSR217RVH,0.0014346056477625064,0.012463177532512703
indel,D_BW_ENCSR360LBD,0.0010631198918280068,0.013797566783108393
indel,D_BW_ENCSR770DEN,0.0007859732635793924,0.01429240795200313
indel,D_BW_ENCSR000EMC,0.0012861473738651856,0.01645885779688265
indel,D_BW_ENCSR000DQA,0.0019510848480358458,0.009837228184430809
indel,D_BW_ENCSR325LYJ,0.0010026127567801999,0.014020877141584492
indel,D_BW_ENCSR670VQZ,0.0016241992719725998,0.012959767487761465
indel,D_BW_ENCSR000DVS,0.0011667872289761502,0.007094467828965883
indel,D_BW_ENCSR153LHP,0.0012798071017665986,0.0156830057317953
indel,D_BW_ENCSR251UPG,0.0010972669690379586,0.01752518619667356
indel,D_BW_ENCSR108NVQ,0.0037476502407070454,0.020604168052936484
indel,D_BW_ENCSR822ZIG,0.003624402144829212,0.020549844235499153
indel,D_BW_ENCSR917QEH,0.003346191328758458,0.01759466177585972
indel,D_BW_ENCSR285UTJ,0.001592084696638507,0.013996318178928277
indel,D_BW_ENCSR417IEJ,0.0018682491966451854,0.012387005955298451
indel,D_BW_ENCSR786ESI,0.003032274908856562,0.01676851241830798
indel,D_BW_ENCSR019ZRR,0.003314939617340144,0.01863924098901684
indel,D_BW_ENCSR621EXD,0.0045897154376557435,0.017067558564537372
indel,D_BW_ENCSR889OUV,0.0032557194032607427,0.014831200774588734
indel,D_BW_ENCSR344WLV,0.004423103779416775,0.021537890442561446
indel,D_BW_ENCSR346DNL,0.0027204078320320953,0.01713901836296545
indel,D_BW_ENCSR367HVD,0.0031432066377620397,0.016722624535183632
indel,D_BW_ENCSR000DUJ,0.0005331813793763559,0.006829117034308161
indel,D_BW_ENCSR000DWS,0.0018333924223951797,0.011004482338129538
indel,D_BW_ENCSR079ZQI,0.0019717547812069993,0.01712879501617051
indel,D_BW_ENCSR122IJJ,0.0021621793481011358,0.01450225117355095
indel,D_BW_ENCSR813CFB,0.0026745336097583434,0.01864391242071862
indel,D_BW_ENCSR512BHQ,0.002227467182930817,0.014684147573196232
indel,D_BW_ENCSR624YTO,0.0018020113199151233,0.012294209914832975
indel,D_BW_ENCSR035RVH,0.0011837309637448355,0.015032199266706618
indel,D_BW_ENCSR724CND,0.0012815958465125313,0.014704739882340204
indel,D_BW_ENCSR666TFS,0.0032138829416185205,0.017896579146777197
indel,D_BW_ENCSR268BMX,0.002238286223988344,0.015422125578290194
indel,D_BW_ENCSR377MRR,0.002580265314184948,0.011084401389373976
indel,D_BW_ENCSR853XJK,0.0018846208258899186,0.015179399486668951
indel,D_BW_ENCSR089TWS,-0.0006729788177011196,0.012258407780936694
indel,D_BW_ENCSR377FXG,0.0017446263565140969,0.017662161808506688
indel,D_BW_ENCSR559BMF,0.002609076262180825,0.01889401088391858
indel,D_BW_ENCSR014BTW,0.0029573938082680037,0.018986111604087207
indel,D_BW_ENCSR027BAJ,0.0010395125448978948,0.019825835737590614
indel,D_BW_ENCSR115BXL,0.003387535983285525,0.021462689300325164
indel,D_BW_ENCSR075OQB,0.0001452627934907612,0.01685434878998404
indel,D_BW_ENCSR172FMH,0.0002977830991630519,0.010140678154009342
indel,D_BW_ENCSR703DFH,0.001003838201859211,0.01384931844853699
indel,D_BW_ENCSR781UXO,9.372249754732225e-05,0.019345121200696654
indel,D_BW_ENCSR498PMM,0.0019232853077565315,0.012716274316421224
indel,D_BW_ENCSR678WMQ,0.0025154879438800052,0.015358668392360122
indel,D_BW_ENCSR434OBM,0.0021434055360950812,0.022298689258191243
